,Unnamed: 0,Unnamed: 0.1,First component,Second component,distance
465,7258,7258,GO:0006955,GO:0051726,4.644668852389441
466,15152,15152,GO:0061684,GO:0051098,4.6445541637849335
467,4301,4301,GO:0019395,GO:0006956,4.643546503376223
468,5600,5600,GO:0046656,GO:0009814,4.642660140979469
469,591,591,GO:0040014,GO:0033355,4.642367951965476
470,7254,7254,GO:0006955,GO:0000278,4.641022259719739
471,15803,15803,GO:0001867,GO:0030383,4.6390276390276375
472,3859,3859,GO:0070841,GO:0000114,4.6379572296754965
473,12590,12590,GO:0045087,GO:0002376,4.636981074481074
474,1423,1423,GO:0051098,GO:0000302,4.636228442425923
475,13368,13368,GO:0004683,GO:0005516,4.631935705844527
476,9482,9482,GO:0005513,GO:0005516,4.63112758700994
477,1635,1635,GO:0038146,GO:0038160,4.627138781209077
478,1803,1803,GO:0006956,GO:0005739,4.626678550207961
479,3062,3062,GO:0051726,GO:0031575,4.625763125763124
480,5199,5199,GO:0042417,GO:0000114,4.625152625152626
481,2541,2541,GO:0000278,GO:0006749,4.624850843600844
482,5513,5513,GO:0046656,GO:0019722,4.623964508716831
483,7157,7157,GO:0034205,GO:0033355,4.623323105465961
484,1707,1707,GO:0038146,GO:0004683,4.6233052431498916
485,3421,3421,GO:0031016,GO:0009628,4.622855392156863
486,14345,14345,GO:0000114,GO:0008588,4.621499400675604
487,2606,2606,GO:0019722,GO:0036363,4.6199813258636775
488,15164,15164,GO:0061684,GO:0051726,4.618368810676503
489,10658,10658,GO:0005249,GO:0005248,4.617829807361542
490,8936,8936,GO:0022402,GO:0016236,4.6159951159951165
491,7267,7267,GO:0006955,GO:1902903,4.615304527988352
492,5594,5594,GO:0046656,GO:0019058,4.61437782349782
493,9518,9518,GO:0009628,GO:0040014,4.612557742395205
494,13812,13812,GO:0043161,GO:0051098,4.612178114925368
495,4164,4164,GO:1902903,GO:0051098,4.609096260881975
496,17245,17245,GO:0002376,GO:0045087,4.608237360991867
497,6295,6295,GO:0060086,GO:0006958,4.607234075693827
498,5102,5102,GO:0042417,GO:0051098,4.604910901064747
499,9602,9602,GO:0009628,GO:0048167,4.604788625976708
500,12432,12432,GO:0016236,GO:0030217,4.603405005726987
501,2772,2772,GO:0045222,GO:0016236,4.60306441924089
502,3019,3019,GO:0051726,GO:0009628,4.602217227217229
503,9837,9837,GO:0030163,GO:0033355,4.597910115463192
504,12442,12442,GO:0016236,GO:0031575,4.5946275946275925
505,13735,13735,GO:0005516,GO:0004722,4.5937133940836965
506,14366,14366,GO:0000114,GO:0070841,4.593567251461988
507,7388,7388,GO:0033355,GO:0000278,4.591231684981683
508,7711,7711,GO:0050790,GO:0030163,4.589285714285714
509,2467,2467,GO:0000278,GO:0033355,4.587527056277057
510,3630,3630,GO:0038160,GO:0038146,4.5848741149631245
511,16847,16847,GO:0030383,GO:0000161,4.584147295281749
512,5114,5114,GO:0042417,GO:0051726,4.583333333333334
513,12498,12498,GO:0045087,GO:1901554,4.583333333333333
514,1378,1378,GO:0051098,GO:0042417,4.5800795663433025
515,7423,7423,GO:0033355,GO:0034205,4.579558921470687
516,13680,13680,GO:0005516,GO:0038146,4.57859722836503
517,1689,1689,GO:0038146,GO:0031639,4.577945829748021
518,15079,15079,GO:0070482,GO:0009628,4.5731692896456835
519,8327,8327,GO:0019372,GO:0019722,4.567834209707276
520,4870,4870,GO:1901554,GO:0060086,4.5664098972922496
521,13695,13695,GO:0005516,GO:0038160,4.566151107184161
522,14441,14441,GO:0000114,GO:0043161,4.561660561660561
523,17369,17369,GO:0006749,GO:0000302,4.559827992520299
524,14275,14275,GO:0009814,GO:0009628,4.557647679517151
525,12308,12308,GO:0009736,GO:0031575,4.5574657988845635
526,17600,17600,GO:0006958,GO:0060086,4.553162686986216
527,17347,17347,GO:0006749,GO:0005739,4.553028262587086
528,16767,16767,GO:0030383,GO:0008292,4.549845579257343
529,13333,13333,GO:0004683,GO:0004722,4.546584539030038
530,9479,9479,GO:0005513,GO:0004683,4.5455344601290815
531,8947,8947,GO:0022402,GO:0043161,4.54090354090354
532,17560,17560,GO:0006958,GO:0030157,4.539377289377289
533,15282,15282,GO:0031575,GO:0030157,4.537795537795538
534,12348,12348,GO:0016236,GO:0045222,4.5321976968925215
535,817,817,GO:0030157,GO:0006956,4.529970029970031
536,8121,8121,GO:0036363,GO:0031639,4.529755761953905
537,12562,12562,GO:0045087,GO:0019058,4.5294467787114865
538,2718,2718,GO:0045222,GO:0042417,4.524518106837877
539,8305,8305,GO:0005739,GO:0006958,4.522844110176411
540,11144,11144,GO:0000302,GO:0051726,4.520785335830585
541,2543,2543,GO:0000278,GO:0006958,4.520587997860725
542,9080,9080,GO:0004722,GO:0005516,4.520243226289483
543,7395,7395,GO:0033355,GO:0031016,4.519301470588236
544,12538,12538,GO:0045087,GO:0046718,4.518634591994691
545,14415,14415,GO:0000114,GO:0072574,4.5164887594420495
546,17586,17586,GO:0006958,GO:0019395,4.515839230429014
547,17383,17383,GO:0006749,GO:0000161,4.513252950752952
548,3058,3058,GO:0051726,GO:0004971,4.5127432091717825
549,8063,8063,GO:0036363,GO:0030968,4.511815654768946
550,9077,9077,GO:0004722,GO:0004683,4.511792183135063
551,8240,8240,GO:0005739,GO:0022402,4.511186525892409
552,1443,1443,GO:0051098,GO:0043161,4.509420067112375
553,13956,13956,GO:0030217,GO:0045222,4.508537065281908
554,2793,2793,GO:0045222,GO:0061684,4.506986613808817
555,4283,4283,GO:1902903,GO:0006749,4.5054945054945055
556,5530,5530,GO:0046656,GO:1901554,4.504901960784314
557,13738,13738,GO:0005516,GO:0005513,4.502749990605119
558,17893,17893,GO:0042987,GO:0009628,4.500400641025641
559,7374,7374,GO:0033355,GO:0040014,4.499387254901961
560,887,887,GO:0030157,GO:0000302,4.498661218118231
561,1777,1777,GO:0006956,GO:0016567,4.4977187844834905
562,13315,13315,GO:0004683,GO:0031915,4.495395837428539
563,7380,7380,GO:0033355,GO:0051098,4.494276556776557
564,12172,12172,GO:0001666,GO:0070482,4.492707975002867
565,14672,14672,GO:0008203,GO:0022402,4.492539179610119
566,17465,17465,GO:0070053,GO:1900452,4.490595360951398
567,15344,15344,GO:0031575,GO:0006281,4.490152054974037
568,7458,7458,GO:0033355,GO:0048167,4.489590243992334
569,9531,9531,GO:0009628,GO:0008292,4.4866071428571415
570,15256,15256,GO:0061684,GO:0031575,4.486568986568988
571,8187,8187,GO:0005739,GO:0006956,4.483956617857546
572,2783,2783,GO:0045222,GO:0043161,4.481694346245432
573,13767,13767,GO:0005516,GO:0004683,4.478665425578557
574,9611,9611,GO:0009628,GO:0000161,4.4782071482439125
575,12411,12411,GO:0016236,GO:0000302,4.477914942200657
576,3866,3866,GO:0070841,GO:0031575,4.477711844971907
577,9549,9549,GO:0009628,GO:0016567,4.476934523809524
578,6668,6668,GO:0031915,GO:0005516,4.4756855012386785
579,4453,4453,GO:0007050,GO:1902903,4.474648631382378
580,2223,2223,GO:0019227,GO:0005249,4.473558229078027
581,8850,8850,GO:0022402,GO:0030157,4.472616272616273
582,12338,12338,GO:0016236,GO:0051098,4.472464043892615
583,9559,9559,GO:0009628,GO:1900452,4.470546771340115
584,9429,9429,GO:0005513,GO:0031915,4.46368815557412
585,6636,6636,GO:0031915,GO:0005513,4.460090176421447
586,6412,6412,GO:0019253,GO:0031575,4.4593451325649465
587,4417,4417,GO:0019395,GO:0006749,4.458991513834503
588,14451,14451,GO:0000114,GO:0061684,4.457875457875459
589,6085,6085,GO:1900452,GO:0033355,4.457851890756302
590,15340,15340,GO:0031575,GO:0008653,4.45513293036513
591,11150,11150,GO:0000302,GO:0070841,4.453169594423464
592,16883,16883,GO:0030383,GO:0042987,4.451006346594582
593,10602,10602,GO:0005249,GO:0019227,4.45087500084313
594,14430,14430,GO:0000114,GO:0016236,4.447802197802199
595,9392,9392,GO:0005513,GO:0038146,4.447717171333087
596,15725,15725,GO:0001867,GO:0019253,4.447306622373468
597,6415,6415,GO:0019253,GO:0001867,4.445573380867499
598,15162,15162,GO:0061684,GO:0045222,4.4438018122228655
599,10255,10255,GO:0046718,GO:0009628,4.443029295051353
600,7405,7405,GO:0033355,GO:0016567,4.4427554675716445
601,3051,3051,GO:0051726,GO:0043161,4.4423198901220875
602,14376,14376,GO:0000114,GO:0042417,4.441697191697192
603,9547,9547,GO:0009628,GO:0007050,4.440507014209191
604,6174,6174,GO:0060086,GO:0051098,4.4376865174376485
605,12522,12522,GO:0045087,GO:0036363,4.437324929971989
606,933,933,GO:0030157,GO:0006749,4.435143527800872
607,8908,8908,GO:0022402,GO:0008653,4.433934286101469
608,1789,1789,GO:0006956,GO:0019253,4.432978003153441
609,3040,3040,GO:0051726,GO:0016236,4.428409685552543
610,2311,2311,GO:0008292,GO:0007050,4.4277352647983514
611,15379,15379,GO:0031575,GO:0043161,4.427045177045176
612,17317,17317,GO:0006749,GO:1902903,4.4241175491175495
613,9461,9461,GO:0005513,GO:0031639,4.422982020586313
614,15283,15283,GO:0031575,GO:0008588,4.4227644274083895
615,17318,17318,GO:0006749,GO:0019395,4.422505516642514
616,11863,11863,GO:0048167,GO:0009628,4.418922612904812
617,4663,4663,GO:0046685,GO:0000114,4.418281666733678
618,15353,15353,GO:0031575,GO:0072574,4.40947477389125
619,3003,3003,GO:0051726,GO:0033355,4.406926232031274
620,8321,8321,GO:0019372,GO:0006956,4.406594794094794
621,11847,11847,GO:0048167,GO:0033355,4.404888600176912
622,4877,4877,GO:1901554,GO:0034205,4.404761904761905
623,14402,14402,GO:0000114,GO:0008653,4.4037649084088715
624,6665,6665,GO:0031915,GO:0004683,4.402869487407349
625,1710,1710,GO:0038146,GO:0005516,4.4021222036572905
626,13909,13909,GO:0043161,GO:0000114,4.401709401709402
627,8957,8957,GO:0022402,GO:0061684,4.401221001221002
628,11225,11225,GO:0000302,GO:0043161,4.4010989010989015
629,8312,8312,GO:0019372,GO:0040014,4.398224161459456
630,7307,7307,GO:0006955,GO:0009628,4.397852891156463
631,7657,7657,GO:0050790,GO:0019722,4.3957688338493295
632,5206,5206,GO:0042417,GO:0031575,4.394383394383394
633,1186,1186,GO:0009873,GO:0031575,4.3942091935126
634,13958,13958,GO:0030217,GO:0051726,4.393131837731742
635,15225,15225,GO:0061684,GO:0000302,4.393023876217153
636,1437,1437,GO:0051098,GO:0000161,4.3902555777555765
637,7443,7443,GO:0033355,GO:0030163,4.389240151188681
638,8877,8877,GO:0022402,GO:0007050,4.389139720215572
639,9561,9561,GO:0009628,GO:0019253,4.389093137254903
640,11214,11214,GO:0000302,GO:0016236,4.388267288267288
641,4354,4354,GO:0019395,GO:0022402,4.3882541320621815
642,11128,11128,GO:0000302,GO:0030157,4.387215463108322
643,9727,9727,GO:0005248,GO:0005249,4.386982877399013
644,6101,6101,GO:1900452,GO:0009628,4.385158668730651
645,2495,2495,GO:0000278,GO:0000302,4.383172383172384
646,7495,7495,GO:0033355,GO:0030383,4.383164454593027
647,7498,7498,GO:0033355,GO:0002376,4.3826570101724895
648,12568,12568,GO:0045087,GO:0009814,4.3817216790562385
649,9532,9532,GO:0009628,GO:0000278,4.3800451998981424
650,7482,7482,GO:0033355,GO:0070482,4.379511124625289
651,8905,8905,GO:0022402,GO:0005739,4.374462504299967
652,13885,13885,GO:0043161,GO:0000302,4.372496690984087
653,1386,1386,GO:0051098,GO:0060086,4.370949720214426
654,11235,11235,GO:0000302,GO:0061684,4.370755435041149
655,14865,14865,GO:0004971,GO:0030383,4.367237279527196
656,1788,1788,GO:0006956,GO:0060086,4.366855443222832
657,2587,2587,GO:0019722,GO:0046656,4.363878493367657
658,7415,7415,GO:0033355,GO:1900452,4.362576170819205
659,13278,13278,GO:0004683,GO:0038146,4.361099383932201
660,598,598,GO:0040014,GO:0019372,4.359517288696853
661,9799,9799,GO:0030163,GO:0008292,4.357815579935679
662,2639,2639,GO:0019722,GO:0045087,4.3574505862286435
663,901,901,GO:0030157,GO:0000161,4.3569109461966615
664,13455,13455,GO:0019058,GO:0033355,4.355597527472527
665,9535,9535,GO:0009628,GO:1900271,4.354579770504693
666,17333,17333,GO:0006749,GO:0019253,4.351989513754218
667,2537,2537,GO:0000278,GO:0030383,4.349816919774903
668,8870,8870,GO:0022402,GO:0051321,4.349712293210745
669,6235,6235,GO:0060086,GO:0009628,4.3495710784313735
670,10924,10924,GO:0031639,GO:0005513,4.348829534106958
671,2351,2351,GO:0008292,GO:0030163,4.347844693432928
672,4821,4821,GO:0016567,GO:0006958,4.3454298787632135
673,9539,9539,GO:0009628,GO:0031016,4.345029239766082
674,15710,15710,GO:0001867,GO:0019395,4.344732300150257
675,17304,17304,GO:0006749,GO:0000278,4.343644450787308
676,2690,2690,GO:0045222,GO:0051098,4.342644773527127
677,5175,5175,GO:0042417,GO:0000302,4.341312521063652
678,13131,13131,GO:0000161,GO:0042987,4.337924487528558
679,12425,12425,GO:0016236,GO:0000161,4.337831286360698
680,17292,17292,GO:0006749,GO:0030157,4.337194856425627
681,6633,6633,GO:0031915,GO:0004722,4.3361049683031085
682,4349,4349,GO:0019395,GO:0005739,4.33579540311046
683,17332,17332,GO:0006749,GO:0060086,4.332826512351399
684,8872,8872,GO:0022402,GO:0070841,4.3321272953625884
685,17228,17228,GO:0002376,GO:0046718,4.332079172067334
686,15249,15249,GO:0061684,GO:0000114,4.33058608058608
687,12115,12115,GO:0001666,GO:0033355,4.327782538453978
688,5196,5196,GO:0042417,GO:0030217,4.325166503848504
689,17348,17348,GO:0006749,GO:0019372,4.322360675039247
690,10239,10239,GO:0046718,GO:0033355,4.321312674253852
691,1432,1432,GO:0051098,GO:0016236,4.320651692629714
692,13051,13051,GO:0000161,GO:0034205,4.320416674828439
693,13053,13053,GO:0000161,GO:0033355,4.319196428571429
694,8690,8690,GO:0008653,GO:0031575,4.317970643048042
695,2869,2869,GO:1900271,GO:0033355,4.317735208118334
696,16135,16135,GO:0002456,GO:0033355,4.315884687208217
697,14049,14049,GO:0030217,GO:0061684,4.315580719467274
698,9899,9899,GO:0030163,GO:0001867,4.314543789543788
699,1727,1727,GO:0038146,GO:0070102,4.313926716842569
700,10523,10523,GO:0007267,GO:0009628,4.313095852376039
701,9621,9621,GO:0009628,GO:0000114,4.309523809523808
702,10953,10953,GO:0031639,GO:0004683,4.309424686483927
703,13471,13471,GO:0019058,GO:0009628,4.308840422133766
704,11168,11168,GO:0000302,GO:0060086,4.308395978079235
705,17615,17615,GO:0006958,GO:0005739,4.308388953667591
706,1052,1052,GO:0008588,GO:0031575,4.307807562384221
707,15724,15724,GO:0001867,GO:0060086,4.307590285531463
708,2403,2403,GO:0008292,GO:0030383,4.307297277885513
709,2504,2504,GO:0000278,GO:0016236,4.305419092507004
710,10956,10956,GO:0031639,GO:0005516,4.303828153491314
711,16803,16803,GO:0030383,GO:0034205,4.302120880627668
712,10425,10425,GO:0072574,GO:0000114,4.300269365772798
713,9813,9813,GO:0030163,GO:1902903,4.299331524107619
714,6003,6003,GO:0006098,GO:0000114,4.298308903572062
715,6647,6647,GO:0031915,GO:0031639,4.295828539534148
716,14372,14372,GO:0000114,GO:0046685,4.295559818005638
717,14399,14399,GO:0000114,GO:0005739,4.294847538655588
718,4703,4703,GO:0016567,GO:0006956,4.2938672438672425
719,2216,2216,GO:0019227,GO:0005248,4.293141371661006
720,3835,3835,GO:0070841,GO:0000302,4.29157027183343
721,4745,4745,GO:0016567,GO:0033355,4.290865384615385
722,8288,8288,GO:0005739,GO:0031575,4.290753593385172
723,9568,9568,GO:0009628,GO:0006955,4.289815926370548
724,7199,7199,GO:0034205,GO:0000161,4.288971627787418
725,8891,8891,GO:0022402,GO:0019253,4.288276576937569
726,13127,13127,GO:0000161,GO:0006749,4.2876227414042525
727,15696,15696,GO:0001867,GO:0000278,4.2873834498834515
728,3598,3598,GO:0051321,GO:0031575,4.283419109270501
729,17589,17589,GO:0006958,GO:0016567,4.2825785025088425
730,835,835,GO:0030157,GO:1902903,4.281551781551782
731,2509,2509,GO:0000278,GO:0000161,4.281031468531468
732,15392,15392,GO:0031575,GO:0009734,4.2805310377392765
733,2313,2313,GO:0008292,GO:0016567,4.280219780219779
734,15063,15063,GO:0070482,GO:0033355,4.280096687797926
735,2702,2702,GO:0045222,GO:0051726,4.278952164371312
736,6894,6894,GO:0051414,GO:0036363,4.2782937736498114
737,1045,1045,GO:0008588,GO:0000114,4.276896062264214
738,10866,10866,GO:0031639,GO:0038146,4.276803898804104
739,9664,9664,GO:0005248,GO:0019227,4.273539886868875
740,13293,13293,GO:0004683,GO:0038160,4.273169309797426
741,2608,2608,GO:0019722,GO:0019372,4.273086147312155
742,4341,4341,GO:0019395,GO:0034205,4.272835824306414
743,15323,15323,GO:0031575,GO:0019253,4.272486772486772
744,15309,15309,GO:0031575,GO:0007050,4.272230636007725
745,7391,7391,GO:0033355,GO:1900271,4.271854575163399
746,17664,17664,GO:0006958,GO:0004971,4.268037518037517
747,8303,8303,GO:0005739,GO:0006749,4.26552493773856
748,4160,4160,GO:1902903,GO:0030157,4.2653774796631945
749,6219,6219,GO:0060086,GO:0033355,4.265167124542125
750,3717,3717,GO:0038160,GO:0004683,4.264662882696939
751,6578,6578,GO:0031915,GO:0038146,4.261359417061172
752,2529,2529,GO:0000278,GO:0001867,4.259987487260214
753,2199,2199,GO:0019227,GO:0033355,4.256379306108409
754,13052,13052,GO:0000161,GO:0006955,4.255299299206863
755,15160,15160,GO:0061684,GO:0000278,4.25462236176522
756,13347,13347,GO:0004683,GO:0031639,4.254189725546523
757,17296,17296,GO:0006749,GO:0051098,4.253856186548496
758,4529,4529,GO:0007050,GO:0000114,4.253529710892749
759,9048,9048,GO:0004722,GO:0005513,4.253234188412207
760,8307,8307,GO:0005739,GO:0042987,4.251023486317605
761,7477,7477,GO:0033355,GO:0000114,4.25
762,14393,14393,GO:0000114,GO:0033355,4.25
763,9592,9592,GO:0009628,GO:0007267,4.2483414418398935
764,3405,3405,GO:0031016,GO:0033355,4.247627340409848
765,2284,2284,GO:0008292,GO:0030157,4.2471648721648725
766,17207,17207,GO:0002376,GO:0033355,4.246325892030226
767,7134,7134,GO:0034205,GO:0019395,4.246162589453031
768,11160,11160,GO:0000302,GO:0042417,4.2449365347717
769,15302,15302,GO:0031575,GO:0051321,4.244864612511671
770,3052,3052,GO:0051726,GO:0030217,4.2439393037303255
771,16805,16805,GO:0030383,GO:0033355,4.2430476998491695
772,14586,14586,GO:0040020,GO:0031575,4.242675137687925
773,3737,3737,GO:0038160,GO:0070102,4.242188786732132
774,16821,16821,GO:0030383,GO:0009628,4.2408896250808015
775,11177,11177,GO:0000302,GO:0033355,4.239354395604397
776,1852,1852,GO:0006956,GO:0004971,4.237012987012987
777,9407,9407,GO:0005513,GO:0038160,4.234579868553359
778,14371,14371,GO:0000114,GO:0007050,4.234384982063
779,4670,4670,GO:0046685,GO:0031575,4.234376791652333
780,6247,6247,GO:0060086,GO:0000302,4.233668490753511
781,4237,4237,GO:1902903,GO:0000302,4.233578921078921
782,1657,1657,GO:0038146,GO:0031915,4.232293626945102
783,6281,6281,GO:0060086,GO:0001867,4.230982334658807
784,3591,3591,GO:0051321,GO:0000114,4.230913619752966
785,14039,14039,GO:0030217,GO:0043161,4.229670455676648
786,5611,5611,GO:0046656,GO:0001867,4.229156056361939
787,12131,12131,GO:0001666,GO:0009628,4.228084983993599
788,7431,7431,GO:0033355,GO:0005739,4.227369895326552
789,9642,9642,GO:0009628,GO:0002376,4.226760989483513
790,14409,14409,GO:0000114,GO:0009628,4.226190476190475
791,8899,8899,GO:0022402,GO:0033355,4.226190476190475
792,9580,9580,GO:0009628,GO:0022402,4.226190476190475
793,17947,17947,GO:0042987,GO:0030383,4.224911840296455
794,2885,2885,GO:1900271,GO:0009628,4.22406045751634
795,1675,1675,GO:0038146,GO:0004722,4.221759704913957
796,8206,8206,GO:0005739,GO:0019395,4.221666298098186
797,13749,13749,GO:0005516,GO:0031639,4.221100710685656
798,9634,9634,GO:0009628,GO:0002456,4.220894607843137
799,1360,1360,GO:0051098,GO:0045222,4.217017255620196
800,4853,4853,GO:1901554,GO:0006970,4.216807990721035
801,6293,6293,GO:0060086,GO:0006749,4.216743782533254
802,9005,9005,GO:0004722,GO:0038160,4.21571357975673
803,577,577,GO:0040014,GO:0046656,4.215305082896856
804,10507,10507,GO:0007267,GO:0033355,4.214985994397759
805,14259,14259,GO:0009814,GO:0033355,4.214613103399868
806,1888,1888,GO:0019221,GO:0038146,4.214328758681998
807,11401,11401,GO:0007259,GO:0004915,4.214197926295507
808,13820,13820,GO:0043161,GO:0000278,4.2102976388690685
809,9226,9226,GO:0006281,GO:0031575,4.2097850836240935
810,2483,2483,GO:0000278,GO:0009628,4.209639319014318
811,14871,14871,GO:0004971,GO:0006958,4.208032708032708
812,7373,7373,GO:0033355,GO:0050829,4.207876461988303
813,7470,7470,GO:0033355,GO:0019058,4.207712251567294
814,17627,17627,GO:0006958,GO:0030163,4.207075121847849
815,11153,11153,GO:0000302,GO:1902903,4.204400510204082
816,5962,5962,GO:0006098,GO:0022402,4.204373091723341
817,13004,13004,GO:0000161,GO:0030157,4.204043641543641
818,15320,15320,GO:0031575,GO:0006098,4.202552951004964
819,1903,1903,GO:0019221,GO:0038160,4.200631697467428
820,4622,4622,GO:0046685,GO:0022402,4.200121608983837
821,522,522,GO:0050829,GO:0002456,4.199983631223389
822,17223,17223,GO:0002376,GO:0009628,4.199008550788737
823,2346,2346,GO:0008292,GO:0006281,4.197477908444503
824,918,918,GO:0030157,GO:0031575,4.196858696858697
